"1","198","1","1","1"
"36","177","1","26","1"
"36","276","1","28","1"
"36","214","1","29","1"
"36","56","1","30","1"
"36","264","1","7","1"
"36","29","1","39","1"
"36","133","1","24","1"
"36","198","1","10","1"
"36","182","1","16","1"
"36","320","1","27","1"
"36","57","1","13","1"
"36","203","1","37","1"
"36","283","1","6","1"
"36","132","1","25","1"
"36","256","1","9","1"
"36","205","1","14","1"
"36","62","1","2","1"
"36","168","1","23","1"
"36","318","1","22","1"
"36","219","1","40","1"
"36","194","1","19","1"
"36","91","1","20","1"
"36","220","1","31","1"
"36","228","1","32","1"
"36","127","1","33","1"
"38","320","1","2","1"
"36","314","1","34","1"
"38","29","1","3","1"
"38","329","1","4","1"
"38","194","1","6","1"
"38","198","1","7","1"
"38","319","1","5","1"
"38","20","1","8","1"
"38","283","1","9","1"
"38","12","1","1","1"
"38","192","1","10","1"
"38","330","1","13","1"
"38","328","2","1","1"
"38","220","2","2","1"
"38","102","2","3","1"
"38","36","2","5","1"
"38","214","2","7","1"
"38","219","2","8","1"
"38","333","2","4","1"
"38","154","2","9","1"
"38","21","2","6","1"
"38","82","2","10","1"
"38","98","2","11","1"
"38","332","2","12","1"
"38","177","3","1","1"
"38","231","3","2","1"
"4","209","1","1","1"
"38","182","3","4","1"
"38","51","3","5","1"
"38","318","3","6","1"
"4","211","1","2","1"
"38","70","3","8","1"
"38","127","3","9","1"
"38","72","3","10","1"
"38","186","3","11","1"
"38","180","3","12","1"
"38","256","3","13","1"
"38","331","3","14","1"
"4","207","1","3","1"
"38","46","4","2","1"
"38","213","4","3","1"
"38","325","4","4","1"
"38","190","1","12","1"
"38","168","4","6","1"
"38","264","4","7","1"
"38","2","4","8","1"
"38","204","4","9","1"
"38","135","4","10","1"
"38","62","4","11","1"
"38","73","4","12","1"
"38","144","4","14","1"
"38","132","4","13","1"
"40","2","1","23","1"
"40","144","1","31","1"
"40","194","1","30","1"
"40","328","1","28","1"
"40","135","1","27","1"
"40","168","1","26","1"
"40","177","1","29","1"
"40","110","1","24","1"
"40","21","1","25","1"
"40","73","1","22","1"
"40","220","1","21","1"
"40","190","1","19","1"
"40","82","1","20","1"
"40","102","1","18","1"
"40","333","1","17","1"
"40","318","1","16","1"
"40","320","1","15","1"
"40","329","1","14","1"
"40","204","1","13","1"
"40","154","1","12","1"
"40","214","1","11","1"
"40","219","1","10","1"
"40","325","1","9","1"
"40","336","1","8","1"
"40","264","1","7","1"
"40","319","1","6","1"
"40","198","1","3","1"
"40","283","1","5","1"
"40","274","1","2","1"
"40","231","1","4","1"
"40","12","1","1","1"
"39","314","5","13","1"
"39","203","5","9","1"
"39","274","5","10","1"
"39","276","5","11","1"
"39","163","5","12","1"
"39","180","5","8","1"
"39","186","5","7","1"
"39","51","5","6","1"
"39","36","5","5","1"
"39","264","5","4","1"
"39","198","5","3","1"
"39","20","5","2","1"
"39","205","5","1","1"
"39","337","4","13","1"
"38","335","1","11","1"
"39","256","4","12","1"
"39","98","4","11","1"
"39","194","4","10","1"
"39","318","4","9","1"
"39","224","4","8","1"
"39","56","4","7","1"
"39","82","4","6","1"
"39","73","4","5","1"
"39","46","4","4","1"
"39","168","4","3","1"
"39","127","4","2","1"
"39","9","4","1","1"
"39","332","3","13","1"
"39","328","3","12","1"
"39","135","3","11","1"
"39","132","3","10","1"
"39","14","3","9","1"
"39","133","3","8","1"
"39","204","3","7","1"
"39","154","3","6","1"
"39","71","3","5","1"
"39","220","3","4","1"
"39","102","3","3","1"
"39","21","3","2","1"
"39","333","3","1","1"
"39","331","2","24","1"
"39","190","2","23","1"
"39","213","2","22","1"
"39","219","2","21","1"
"39","29","2","20","1"
"39","336","2","19","1"
"39","325","2","18","1"
"39","329","2","17","1"
"39","72","2","16","1"
"39","214","2","15","1"
"39","41","2","14","1"
"39","320","2","13","1"
"39","330","1","12","1"
"39","182","1","11","1"
"39","62","1","10","1"
"39","57","1","9","1"
"39","2","1","8","1"
"39","283","1","7","1"
"39","177","1","6","1"
"39","226","1","5","1"
"39","231","1","4","1"
"39","192","1","3","1"
"39","319","1","2","1"
"39","12","1","1","1"
"41","338","1","4","1"
"41","168","2","18","1"
"41","177","2","17","1"
"41","214","2","16","1"
"41","200","2","15","1"
"41","264","2","14","1"
"41","194","2","13","1"
"41","332","1","13","1"
"41","12","1","12","1"
"41","144","1","11","1"
"41","318","1","8","1"
"41","190","1","9","1"
"41","180","1","7","1"
"41","283","1","5","1"
"41","325","1","6","1"
"41","220","1","10","1"
"41","329","1","2","1"
"41","336","1","3","1"
"41","256","1","1","1"
"4","210","1","6","1"
"4","206","1","5","1"
"4","208","1","4","1"
"44","319","1","2","1"
"42","339","6","1","1"
"42","12","1","1","1"
"42","14","3","11","1"
"42","274","4","1","1"
"42","21","3","2","1"
"42","29","2","20","1"
"42","9","5","2","1"
"42","338","4","6","1"
"42","46","4","4","1"
"42","203","6","4","1"
"42","186","1","8","1"
"46","341","1","7","1"
"44","325","2","5","1"
"42","71","3","5","1"
"42","72","2","16","1"
"42","73","4","5","1"
"42","82","4","8","1"
"42","98","4","12","1"
"42","102","3","3","1"
"42","127","4","2","1"
"42","132","3","9","1"
"42","133","3","8","1"
"42","135","3","12","1"
"42","154","3","6","1"
"42","57","5","6","1"
"42","168","4","3","1"
"42","177","1","6","1"
"42","110","1","9","1"
"44","343","3","13","1"
"42","37","5","8","1"
"42","190","2","23","1"
"42","192","1","3","1"
"42","194","4","11","1"
"42","62","5","2","1"
"42","182","5","3","1"
"42","204","3","7","1"
"42","264","5","7","1"
"42","213","2","22","1"
"42","214","2","15","1"
"42","219","2","21","1"
"42","220","3","4","1"
"42","224","4","9","1"
"42","226","1","5","1"
"42","231","1","4","1"
"42","256","2","1","1"
"42","130","1","10","1"
"42","144","6","2","1"
"42","162","6","3","1"
"42","283","1","7","1"
"42","2","5","5","1"
"42","318","4","10","1"
"42","319","1","2","1"
"42","320","2","13","1"
"42","325","2","18","1"
"42","328","3","13","1"
"42","329","2","17","1"
"42","330","1","12","1"
"42","331","2","24","1"
"42","332","3","14","1"
"42","333","3","1","1"
"42","336","2","19","1"
"42","337","4","13","1"
"44","318","4","10","1"
"44","283","1","7","1"
"46","283","1","2","1"
"44","264","5","7","1"
"44","256","2","1","1"
"44","231","1","3","1"
"44","226","1","5","1"
"44","224","4","9","1"
"44","220","3","4","1"
"44","219","2","9","1"
"44","214","2","8","1"
"44","213","2","10","1"
"44","204","3","7","1"
"46","320","1","4","1"
"44","194","4","11","1"
"44","342","1","4","1"
"44","190","2","11","1"
"44","149","1","8","1"
"44","182","5","3","1"
"44","177","1","6","1"
"44","168","4","3","1"
"46","329","1","3","1"
"44","154","3","6","1"
"44","144","6","2","1"
"44","135","3","12","1"
"44","133","3","8","1"
"44","132","3","9","1"
"44","341","1","9","1"
"44","127","4","2","1"
"44","110","1","10","1"
"44","102","3","3","1"
"44","98","4","12","1"
"44","82","4","8","1"
"44","73","4","6","1"
"44","72","2","3","1"
"44","71","3","5","1"
"44","62","5","2","1"
"44","21","3","2","1"
"44","57","5","6","1"
"44","46","4","4","1"
"46","149","1","1","1"
"44","29","2","7","1"
"44","14","3","11","1"
"44","12","1","1","1"
"44","9","5","2","1"
"44","2","5","5","1"
"44","329","2","4","1"
"44","330","1","99","1"
"44","331","2","99","1"
"44","332","3","99","1"
"44","333","3","1","1"
"44","336","2","6","1"
"44","337","4","99","1"
"44","338","4","5","1"
"44","339","6","1","1"
"44","340","2","2","1"
"46","231","1","6","1"
"46","340","1","5","1"
"46","256","2","1","1"
"46","325","2","2","1"
"46","318","2","3","1"
"46","336","2","4","1"
"46","219","2","5","1"
"46","338","2","6","1"
"46","344","2","8","1"
"46","29","3","1","1"
"46","21","3","2","1"
"46","343","3","3","1"
"46","110","3","4","1"
"46","220","3","5","1"
"46","133","3","6","1"
"46","204","3","7","1"
"46","36","4","1","1"
"46","154","4","2","1"
"46","102","4","3","1"
"46","168","4","4","1"
"46","333","4","5","1"
"46","135","4","6","1"
"46","162","4","7","1"
"46","345","2","9","1"
"46","12","1","8","1"
"46","342","1","9","1"
"47","204","4","12","1"
"47","224","2","11","1"
"47","347","2","7","1"
"47","29","4","4","1"
"47","342","2","1","1"
"47","130","2","4","1"
"47","62","5","3","1"
"47","149","4","2","1"
"47","345","3","12","1"
"47","256","3","11","1"
"47","2","2","5","1"
"47","51","2","12","1"
"47","325","3","5","1"
"47","213","3","6","1"
"47","110","2","8","1"
"47","264","2","9","1"
"47","186","3","7","1"
"47","343","3","4","1"
"47","9","5","1","1"
"47","318","3","10","1"
"47","154","4","6","1"
"47","329","2","2","1"
"47","338","4","8","1"
"47","319","4","3","1"
"47","231","4","5","1"
"47","341","3","1","1"
"47","314","2","6","1"
"47","330","2","13","1"
"47","135","4","11","1"
"47","340","2","3","1"
"47","71","3","9","1"
"47","168","4","7","1"
"47","333","4","9","1"
"47","336","3","2","1"
"47","102","4","10","1"
"47","72","2","10","1"
"47","226","3","8","1"
"47","276","5","4","1"
"47","346","3","3","1"
"47","57","5","5","1"
"49","133","3","7","1"
"49","220","3","6","1"
"49","110","3","4","1"
"49","343","3","3","1"
"49","21","3","2","1"
"49","29","3","1","1"
"49","332","2","16","1"
"49","12","2","15","1"
"49","180","2","12","1"
"49","132","2","14","1"
"49","318","2","13","1"
"49","82","2","11","1"
"49","320","2","10","1"
"49","149","2","9","1"
"49","346","2","8","1"
"49","325","2","7","1"
"49","224","2","6","1"
"49","194","2","5","1"
"49","20","2","4","1"
"49","256","2","3","1"
"49","214","2","2","1"
"49","344","2","1","1"
"49","330","1","18","1"
"49","319","1","16","1"
"49","192","1","15","1"
"49","186","1","14","1"
"49","347","1","13","1"
"49","213","1","10","1"
"49","338","1","11","1"
"49","219","1","9","1"
"49","336","1","8","1"
"49","340","1","7","1"
"49","231","1","6","1"
"49","71","1","5","1"
"49","342","1","4","1"
"49","329","1","3","1"
"49","283","1","2","1"
"49","198","1","1","1"
"47","14","5","6","1"
"47","182","5","2","1"
"49","204","3","8","1"
"49","36","3","9","1"
"49","102","3","10","1"
"49","154","3","11","1"
"49","333","3","12","1"
"49","168","3","13","1"
"49","135","3","16","1"
"53","14","1","1","1"
"49","339","3","19","1"
"49","144","3","20","1"
"49","228","3","5","1"
"49","73","1","12","1"
"49","348","3","14","1"
"49","349","3","15","1"
"53","9","1","2","1"
"53","319","1","3","1"
"53","214","1","4","1"
"53","71","1","5","1"
"53","314","1","6","1"
"55","231","1","1","1"
"55","226","1","2","1"
"55","338","1","3","1"
"55","12","1","4","1"
"55","56","1","5","1"
"55","342","1","7","1"
"55","9","1","6","1"
"55","256","1","8","1"
"55","198","1","9","1"
"55","224","1","10","1"
"55","20","1","12","1"
"56","231","1","3","1"
"55","350","2","1","1"
"55","329","2","2","1"
"55","110","2","3","1"
"55","62","2","4","1"
"55","14","2","5","1"
"55","319","2","6","1"
"55","336","2","7","1"
"55","325","2","8","1"
"55","46","2","9","1"
"55","264","2","10","1"
"55","194","2","11","1"
"55","21","2","12","1"
"56","149","1","1","1"
"55","340","3","1","1"
"55","180","3","2","1"
"55","98","3","3","1"
"55","177","3","4","1"
"55","39","3","5","1"
"55","346","3","6","1"
"55","213","3","7","1"
"55","214","3","8","1"
"55","154","3","9","1"
"55","219","3","10","1"
"55","320","3","11","1"
"55","29","3","12","1"
"56","329","1","2","1"
"55","318","4","1","1"
"55","192","4","2","1"
"55","341","4","3","1"
"55","71","4","4","1"
"55","204","4","5","1"
"55","41","4","6","1"
"55","51","4","7","1"
"55","220","4","8","1"
"55","283","4","9","1"
"55","127","4","10","1"
"55","130","4","11","1"
"55","149","4","12","1"
"55","344","4","13","1"
"55","186","1","11","1"
"55","73","4","15","1"
"55","333","3","13","1"
"55","72","4","16","1"
"55","168","4","17","1"
"55","82","4","18","1"
"54","348","1","28","1"
"54","336","1","2","1"
"54","338","1","3","1"
"54","186","1","4","1"
"54","342","1","5","1"
"54","343","1","6","1"
"54","325","1","7","1"
"54","154","1","8","1"
"54","204","1","9","1"
"54","29","1","10","1"
"54","130","1","11","1"
"54","346","1","12","1"
"54","214","1","13","1"
"54","21","1","14","1"
"54","344","1","1","1"
"54","350","1","16","1"
"54","231","1","17","1"
"54","340","1","18","1"
"54","256","1","19","1"
"54","98","1","20","1"
"54","329","1","21","1"
"54","62","1","22","1"
"54","168","1","23","1"
"54","264","1","24","1"
"54","2","1","25","1"
"54","224","1","26","1"
"54","132","1","27","1"
"54","135","1","29","1"
"54","110","1","30","1"
"54","318","1","31","1"
"54","149","1","32","1"
"54","133","1","33","1"
"54","144","1","34","1"
"55","144","5","20","1"
"55","314","5","19","1"
"55","133","5","16","1"
"55","132","5","17","1"
"55","162","5","18","1"
"55","2","5","13","1"
"55","276","5","12","1"
"55","328","5","14","1"
"55","94","5","11","1"
"55","190","5","15","1"
"55","70","5","8","1"
"55","182","5","9","1"
"55","57","5","7","1"
"55","55","5","6","1"
"55","37","5","5","1"
"55","343","5","10","1"
"55","36","5","3","1"
"55","102","5","2","1"
"55","203","5","1","1"
"55","135","5","4","1"
"55","63","5","21","1"
"56","283","1","4","1"
"56","342","1","5","1"
"56","319","1","6","1"
"56","14","1","7","1"
"56","256","1","8","1"
"56","154","1","9","1"
"56","325","1","10","1"
"56","318","1","11","1"
"56","320","1","12","1"
"56","71","1","13","1"
"56","213","1","14","1"
"56","214","1","16","1"
"56","72","1","15","1"
"56","350","2","1","1"
"56","21","2","2","1"
"56","110","2","3","1"
"56","194","2","4","1"
"56","338","2","5","1"
"56","198","2","6","1"
"56","29","2","7","1"
"56","336","2","8","1"
"56","82","2","9","1"
"56","98","2","10","1"
"56","333","2","11","1"
"56","102","2","12","1"
"56","51","2","13","1"
"56","343","2","2","1"
"56","226","2","14","1"
"56","180","2","15","1"
"56","224","3","4","1"
"56","177","3","1","1"
"56","46","3","2","1"
"56","186","3","3","1"
"56","219","3","5","1"
"56","346","3","6","1"
"56","130","3","1","1"
"56","132","3","7","1"
"56","133","3","8","1"
"56","348","3","9","1"
"56","135","3","10","1"
"56","349","3","11","1"
"56","264","3","12","1"
"56","70","3","13","1"
"56","162","3","14","1"
"56","144","3","15","1"
"56","204","4","1","1"
"56","62","4","2","1"
"56","73","4","3","1"
"56","2","4","4","1"
"56","168","4","5","1"
"57","342","1","2","1"
"57","319","1","3","1"
"57","71","1","4","1"
"57","256","1","5","1"
"57","224","1","6","1"
"57","56","1","7","1"
"57","194","1","9","1"
"57","226","1","10","1"
"57","127","1","8","1"
"57","198","1","1","1"
"57","340","1","11","1"
"57","220","1","14","1"
"57","338","2","1","1"
"57","110","2","2","1"
"57","180","2","3","1"
"57","329","2","4","1"
"57","12","1","13","1"
"57","231","2","5","1"
"57","350","2","6","1"
"57","336","2","7","1"
"57","154","2","8","1"
"57","82","2","9","1"
"57","72","2","10","1"
"57","219","2","11","1"
"57","102","3","1","1"
"57","29","3","2","1"
"57","320","3","4","1"
"57","214","3","3","1"
"57","333","3","5","1"
"57","36","3","6","1"
"57","135","3","7","1"
"57","349","3","8","1"
"57","343","3","9","1"
"57","168","3","11","1"
"57","204","3","10","1"
"57","21","3","12","1"
"57","130","2","12","1"
"57","318","4","3","1"
"57","314","4","2","1"
"57","62","4","4","1"
"57","98","4","1","1"
"57","51","4","5","1"
"57","149","4","6","1"
"57","264","4","7","1"
"57","133","4","8","1"
"57","46","4","9","1"
"57","213","4","10","1"
"57","2","4","11","1"
"57","325","4","12","1"
"57","186","4","13","1"
"57","132","4","14","1"
"57","339","5","1","1"
"57","344","5","2","1"
"57","162","5","3","1"
"57","144","5","4","1"
"59","14","5","6","1"
"59","73","2","1","1"
"59","283","5","8","1"
"59","149","1","15","1"
"60","36","3","6","1"
"60","46","4","7","1"
"60","51","4","4","1"
"60","62","4","3","1"
"60","72","2","12","1"
"60","73","2","1","1"
"60","346","2","11","1"
"60","98","4","1","1"
"60","102","3","1","1"
"60","110","2","3","1"
"60","132","4","14","1"
"60","133","4","6","1"
"60","135","3","7","1"
"60","149","1","15","1"
"60","154","2","10","1"
"60","162","5","3","1"
"60","168","3","11","1"
"60","177","1","16","1"
"60","180","2","3","1"
"60","186","4","10","1"
"60","194","1","9","1"
"60","198","1","1","1"
"60","204","3","10","1"
"60","14","5","9","1"
"60","214","3","3","1"
"60","219","2","13","1"
"60","220","1","14","1"
"60","224","1","6","1"
"60","226","1","10","1"
"60","231","2","5","1"
"60","256","1","5","1"
"60","264","4","5","1"
"60","283","5","8","1"
"60","314","4","2","1"
"60","319","1","3","1"
"60","320","3","4","1"
"60","325","4","9","1"
"60","329","2","4","1"
"60","333","3","5","1"
"60","336","2","9","1"
"60","338","2","2","1"
"60","339","5","1","1"
"60","340","1","11","1"
"60","342","1","2","1"
"60","343","3","9","1"
"60","344","5","2","1"
"60","182","5","11","1"
"60","349","3","8","1"
"60","350","2","6","1"
"60","351","2","7","1"
"60","352","4","1","1"
"59","346","5","5","1"
"59","12","1","13","1"
"59","21","3","12","1"
"59","29","3","2","1"
"59","36","3","6","1"
"59","46","4","7","1"
"59","51","4","4","1"
"60","21","3","12","1"
"59","62","4","3","1"
"60","29","3","2","1"
"59","72","2","12","1"
"59","82","2","11","1"
"59","98","4","1","1"
"59","102","3","1","1"
"59","110","2","3","1"
"60","37","5","10","1"
"59","177","1","16","1"
"59","132","4","14","1"
"59","133","4","6","1"
"59","135","3","7","1"
"60","12","1","13","1"
"59","352","4","1","1"
"59","154","2","10","1"
"59","162","5","3","1"
"59","168","3","11","1"
"59","180","2","3","1"
"59","186","4","10","1"
"59","194","1","9","1"
"59","198","1","1","1"
"59","204","3","10","1"
"59","213","4","8","1"
"59","214","3","3","1"
"59","219","2","13","1"
"59","220","1","14","1"
"59","224","1","6","1"
"59","226","1","10","1"
"59","231","2","5","1"
"59","256","1","5","1"
"59","264","4","5","1"
"59","314","4","2","1"
"59","351","2","7","1"
"59","319","1","3","1"
"59","320","3","4","1"
"59","325","4","9","1"
"59","329","2","4","1"
"59","333","3","5","1"
"59","336","2","9","1"
"59","338","2","2","1"
"59","339","5","1","1"
"59","340","1","11","1"
"59","342","1","2","1"
"59","343","3","9","1"
"59","344","5","2","1"
"59","349","3","8","1"
"59","350","2","6","1"
"60","2","5","12","1"
"60","130","5","13","1"
"61","2","5","12","1"
"76","102","2","6","1"
"61","14","5","9","1"
"61","21","3","12","1"
"61","29","3","2","1"
"61","36","3","6","1"
"61","37","5","10","1"
"61","46","4","7","1"
"61","51","4","4","1"
"61","62","4","3","1"
"61","340","2","12","1"
"61","73","2","1","1"
"61","98","4","1","1"
"61","102","3","1","1"
"61","110","2","3","1"
"61","130","5","13","1"
"61","132","4","14","1"
"61","133","4","6","1"
"61","135","3","7","1"
"61","318","1","8","1"
"61","154","2","10","1"
"61","56","5","14","1"
"61","168","3","11","1"
"61","177","1","12","1"
"61","180","2","2","1"
"61","182","5","11","1"
"61","186","4","10","1"
"61","194","1","7","1"
"62","314","3","3","1"
"61","204","3","10","1"
"61","214","3","3","1"
"61","219","2","13","1"
"61","220","1","13","1"
"61","224","1","6","1"
"61","226","1","10","1"
"61","231","2","5","1"
"61","256","1","5","1"
"61","264","4","5","1"
"61","283","5","8","1"
"61","314","4","2","1"
"61","319","1","4","1"
"61","320","3","4","1"
"61","325","4","9","1"
"61","329","2","4","1"
"61","333","3","5","1"
"61","336","2","9","1"
"62","349","5","8","1"
"61","198","1","1","1"
"61","72","1","11","1"
"61","342","1","3","1"
"61","343","3","9","1"
"61","127","5","16","1"
"62","204","5","4","1"
"61","349","3","8","1"
"61","350","2","6","1"
"61","351","2","7","1"
"61","352","4","1","1"
"61","82","5","17","1"
"61","188","5","18","1"
"61","9","5","19","1"
"61","71","5","20","1"
"61","162","5","21","1"
"61","144","5","22","1"
"61","322","1","1","1"
"61","20","1","2","1"
"62","214","3","2","1"
"62","29","4","10","1"
"62","220","5","1","1"
"62","194","4","9","1"
"62","2","3","11","1"
"62","325","4","5","1"
"62","133","5","6","1"
"62","352","3","7","1"
"62","102","5","9","1"
"62","72","1","11","1"
"62","73","2","1","1"
"62","182","1","13","1"
"62","98","3","4","1"
"62","127","5","2","1"
"62","110","2","2","1"
"62","135","5","7","1"
"62","26","5","5","1"
"62","168","3","12","1"
"62","9","1","12","1"
"62","154","4","3","1"
"62","14","4","14","1"
"62","177","2","10","1"
"62","21","4","11","1"
"62","130","3","1","1"
"62","264","3","10","1"
"62","180","2","3","1"
"62","320","5","3","1"
"62","37","4","6","1"
"62","107","4","7","1"
"62","94","1","7","1"
"62","198","1","1","1"
"62","186","6","5","1"
"62","188","2","12","1"
"62","62","3","9","1"
"62","57","1","9","1"
"62","224","1","6","1"
"62","226","1","10","1"
"62","231","2","5","1"
"62","256","1","5","1"
"62","319","3","8","1"
"62","343","4","8","1"
"62","71","3","6","1"
"62","318","1","8","1"
"62","56","1","4","1"
"76","353","3","9","1"
"62","219","5","10","1"
"62","132","4","4","1"
"62","329","2","4","1"
"62","149","6","4","1"
"62","336","2","9","1"
"62","340","2","14","1"
"62","342","1","3","1"
"62","20","4","2","1"
"62","283","4","1","1"
"62","350","2","6","1"
"62","351","2","7","1"
"62","12","3","5","1"
"62","346","5","11","1"
"62","82","5","12","1"
"62","46","5","13","1"
"62","339","6","3","1"
"62","333","6","7","1"
"62","63","6","8","1"
"62","162","6","9","1"
"62","353","6","10","1"
"62","144","6","11","1"
"62","51","6","12","1"
"62","213","6","13","1"
"62","36","6","14","1"
"76","37","4","4","1"
"76","219","1","4","1"
"76","214","4","3","1"
"76","361","2","4","1"
"76","168","3","6","1"
"75","14","4","9","1"
"76","98","2","7","1"
"76","330","1","12","1"
"76","73","3","1","1"
"76","132","3","12","1"
"76","162","4","15","1"
"76","72","1","11","1"
"76","127","2","3","1"
"76","224","1","6","1"
"76","343","3","3","1"
"76","194","1","5","1"
"76","213","4","11","1"
"76","339","4","14","1"
"76","342","4","6","1"
"75","12","5","8","1"
"76","331","3","13","1"
"76","144","4","16","1"
"76","135","3","11","1"
"78","362","1","28","1"
"76","329","2","9","1"
"76","26","1","8","1"
"76","336","4","12","1"
"76","297","3","8","1"
"76","63","4","17","1"
"76","332","2","14","1"
"78","350","1","25","1"
"75","9","5","14","1"
"76","62","4","5","1"
"76","357","3","9","1"
"76","46","4","9","1"
"76","29","1","7","1"
"76","94","4","7","1"
"76","256","1","2","1"
"76","359","2","12","1"
"76","347","3","10","1"
"76","56","2","2","1"
"76","204","3","4","1"
"78","352","1","2","1"
"76","350","2","11","1"
"76","133","3","5","1"
"76","314","4","13","1"
"76","231","4","10","1"
"76","177","2","10","1"
"76","354","2","8","1"
"76","39","3","2","1"
"76","69","2","1","1"
"76","356","1","3","1"
"78","214","1","7","1"
"76","188","4","2","1"
"78","73","1","18","1"
"76","9","4","1","1"
"76","21","1","10","1"
"76","198","1","1","1"
"76","154","3","7","1"
"76","110","4","8","1"
"75","20","5","6","1"
"75","21","3","4","1"
"75","26","3","9","1"
"75","29","3","3","1"
"75","37","2","4","1"
"75","39","2","12","1"
"75","46","4","12","1"
"75","51","5","16","1"
"75","56","5","17","1"
"75","57","5","18","1"
"75","62","4","3","1"
"75","63","5","13","1"
"75","71","1","5","1"
"75","72","4","5","1"
"75","73","2","11","1"
"75","82","4","1","1"
"75","94","1","6","1"
"75","98","1","8","1"
"75","102","5","7","1"
"75","107","5","9","1"
"75","110","3","2","1"
"75","127","1","9","1"
"75","130","3","1","1"
"75","132","4","8","1"
"75","133","4","2","1"
"75","135","3","8","1"
"75","144","5","12","1"
"75","154","4","4","1"
"75","168","4","11","1"
"75","177","2","9","1"
"75","180","2","8","1"
"75","182","5","3","1"
"75","188","2","3","1"
"75","194","3","10","1"
"75","198","1","1","1"
"75","204","4","7","1"
"75","213","4","10","1"
"75","214","5","1","1"
"75","219","3","5","1"
"75","220","5","2","1"
"75","226","1","4","1"
"75","231","2","1","1"
"75","256","1","2","1"
"75","264","5","15","1"
"75","283","2","6","1"
"75","297","3","11","1"
"75","314","5","4","1"
"75","329","2","2","1"
"75","336","2","5","1"
"75","339","5","10","1"
"75","342","1","3","1"
"75","343","3","6","1"
"75","347","1","10","1"
"75","350","2","7","1"
"75","351","2","9","1"
"75","352","1","7","1"
"75","353","5","5","1"
"75","354","4","6","1"
"75","358","5","11","1"
"78","351","1","9","1"
"78","56","1","26","1"
"78","297","1","8","1"
"78","359","1","10","1"
"78","353","1","13","1"
"78","149","1","3","1"
"78","358","1","12","1"
"78","39","1","5","1"
"78","256","1","1","1"
"79","364","1","1","1"
"78","363","1","24","1"
"78","64","1","17","1"
"78","82","1","27","1"
"78","162","1","22","1"
"78","21","1","6","1"
"79","198","1","2","1"
"79","352","1","8","1"
"79","342","1","4","1"
"79","71","1","5","1"
"79","20","1","7","1"
"79","329","1","9","1"
"79","188","1","10","1"
"79","72","1","11","1"
"79","127","1","12","1"
"79","361","5","10","1"
"79","363","2","1","1"
"79","180","2","2","1"
"79","231","2","3","1"
"79","177","2","4","1"
"79","351","2","5","1"
"79","336","2","6","1"
"79","350","2","7","1"
"79","182","1","14","1"
"79","26","2","9","1"
"79","62","2","10","1"
"79","73","2","11","1"
"79","154","2","12","1"
"79","9","5","2","1"
"79","98","3","1","1"
"79","110","3","2","1"
"79","82","3","3","1"
"79","194","3","4","1"
"79","14","3","5","1"
"79","149","3","6","1"
"79","21","3","7","1"
"79","204","3","8","1"
"79","343","3","9","1"
"79","264","3","10","1"
"79","132","3","11","1"
"79","359","2","8","1"
"79","168","3","12","1"
"79","339","5","1","1"
"79","354","4","1","1"
"79","219","4","2","1"
"79","107","4","7","1"
"79","356","4","4","1"
"79","297","4","5","1"
"79","135","4","6","1"
"79","39","4","3","1"
"79","130","4","8","1"
"79","46","4","9","1"
"79","51","4","10","1"
"79","220","4","11","1"
"79","57","5","3","1"
"79","226","5","5","1"
"79","94","5","6","1"
"79","314","5","7","1"
"79","353","5","8","1"
"79","56","5","9","1"
"79","214","5","10","1"
"79","162","5","11","1"
"79","358","5","12","1"
"79","144","5","13","1"
"79","347","5","1","1"
"80","198","1","1","1"
"80","256","1","2","1"
"80","356","1","3","1"
"80","347","1","4","1"
"80","283","1","6","1"
"80","180","1","8","1"
"80","177","1","7","1"
"80","71","1","9","1"
"80","194","1","10","1"
"80","214","1","11","1"
"80","12","1","12","1"
"84","9","1","1","1"
"80","39","2","2","1"
